2,1,34,1,4,11,2,8,35,2,2,3,0,0,1,0,0,1,3,0,0,3,0,0,3,10,0,0,0,0,5,0,1,9,0,0,15,0,1,0,0,3,21,0,0,1,0,0,1,0,0,0,8,0,8,0,3,6,0,1,9,4,0,1,7,0,0,21,0,0,0,0,0,1,1,0,4,1,4,0,0,4,1,1,0,0,0,0,0,0,0,18,0,1,0,3,2,15,10,5,0,2,0,14,0,0,26,2,2,0,9,20,7,9,9,0,0,8,4,0,0,1,7,21,0,0,14,10,0,0,0,10,47,2,0,3,0,0,0,0,0,5,1,0,0,0,17,0,0,0,1,19,5,0,1,0,0,0,6,0
2,0,6,0,2,2,0,2,17,0,0,0,0,0,0,0,0,0,1,4,0,4,0,0,0,17,0,0,5,0,93,0,0,0,1,0,26,0,0,0,1,6,10,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,6,0,1,9,0,0,6,1,5,0,1,42,0,0,0,1,1,0,0,4,15,0,0,3,0,0,1,0,5,0,8,0,0,0,0,0,0,0,1,3,1,98,1,6,1,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,1,0,3,17,0,0,9,0,0
0,0,0,0,3,5,0,0,22,1,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,1,0,20,10,8,0,5,0,0,0,0,0,6,0,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,4,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,24,1,0,14,0,1,0,6,0,0,5,0,5,1,0,10,1,0,0,3,29,31,0,0,0,0,13,0,0,7,0,2,0,0,0,24,0,0,0,0,2,29,2,1,0,0,0,0,5,0,1,3,0,0,0,1,2,0,0,0,13,0,0,0,0,0,0,0,0
0,0,0,2,0,0,3,0,3,21,0,0,8,3,0,0,0,0,1,0,0,0,0,1,11,0,1,0,0,0,0,10,0,0,0,0,6,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,0,0,0,2,0,0,0,1,1,83,3,3,1,1,0,1,0,0,0,0,0,29,0,1,0,0,0,0,0,6,0,0,1,0,5,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,7,0,0,0,5,3,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,2,0,5,1,23,0,8,63,0,6,0,0,6,10,0,0,0,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,9,0,0,21,0,0,41,0,0,30,0,0,0,0,1,0,0,0,0,0,18,1,0,0,16,0,0,9,0,1,0,11,0,0,0,0,1,1,0,10,7,0,0,0,0,0,0,0,8,0,0,1,0,0,0,18,0,0,10,27,0,0,0,16,0,12,72,24,7,0,7,0,22,0,5,20,10,3,28,14,1,0,3,0,0,0,13,0,0,2,0,12,1,0,0,6,76,0,0,15,0,5,0,0,11,1,1,0,0,0,4,0,8,0,0,1,0,0,0,3,0,11,0,0
0,0,0,3,1,0,3,0,32,4,3,0,22,0,0,0,0,0,5,14,0,8,0,0,6,0,0,2,0,0,12,3,0,2,0,0,6,0,0,0,0,0,15,0,0,0,11,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,1,25,0,8,0,0,0,2,1,2,1,1,13,0,0,0,0,4,2,1,0,0,0,1,3,0,9,0,0,0,1,0,5,2,7,2,0,30,3,0,0,7,0,0,1,0,0,2,0,1,3,0,0,4,11,0,2,0,9,1,9,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
4,0,0,0,0,6,0,5,28,0,10,0,0,0,0,0,0,0,2,3,0,0,1,1,0,3,3,0,0,0,0,2,5,12,2,12,0,0,0,1,0,0,27,0,1,0,0,0,0,0,0,0,4,0,169,4,0,0,0,0,2,0,0,0,0,0,0,19,1,0,0,2,0,0,0,7,0,0,0,6,0,0,0,0,5,0,0,0,0,6,0,11,0,4,19,4,0,0,0,1,7,7,0,7,0,0,5,6,1,0,28,21,3,0,1,21,0,12,0,0,0,0,28,4,0,0,6,0,0,0,0,0,18,0,7,10,4,3,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0
0,2,0,0,0,1,0,0,30,0,0,0,0,4,0,0,0,0,0,2,0,10,0,0,0,5,0,0,6,0,0,0,0,3,0,0,0,0,0,4,0,0,10,0,1,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,4,0,0,1,5,0,0,0,0,0,0,0,0,23,0,0,0,0,1,1,0,0,10,4,7,0,0,0,6,0,11,30,0,0,5,3,0,8,0,9,0,0,8,0,0,0,0,0,10,0,0,2,0,0,0,16,0,1,0,0,0,0,0,1,0,1,6,0,0,0,0,16,8,0,9,6,0,0,0,0,0,0,0,5,8,0,7,0,0,0,0,7,0,0,0,0,0,4,0,0
0,0,14,0,6,29,0,2,61,0,0,2,0,5,0,0,0,4,6,8,0,0,0,0,0,0,0,0,4,0,0,1,16,4,5,0,26,0,0,0,0,0,27,0,0,41,0,0,9,5,0,0,0,1,0,0,13,0,3,0,15,0,0,0,8,0,1,11,0,0,2,0,0,2,0,0,4,0,0,4,0,0,2,0,2,6,15,7,3,0,1,16,0,1,0,5,1,5,11,11,0,0,0,8,0,9,28,6,0,0,22,48,1,1,9,0,0,9,0,0,0,0,5,0,0,4,20,1,0,0,0,5,35,10,0,23,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,3,0
0,2,16,8,3,0,0,1,10,0,3,0,0,0,0,0,1,0,2,11,0,0,0,1,0,7,0,14,0,0,0,0,0,12,0,0,0,0,0,2,1,17,14,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,15,0,0,0,0,12,0,2,9,0,0,0,0,0,0,0,6,11,2,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0
2,4,22,4,4,16,10,17,81,0,13,5,0,4,1,1,4,2,14,27,0,1,3,3,1,27,1,19,16,0,0,0,30,23,14,1,16,0,0,5,3,2,32,0,0,14,0,1,0,2,1,4,2,7,5,1,13,0,0,12,16,0,0,0,0,0,1,10,4,0,0,0,0,18,2,18,8,0,4,0,4,0,0,1,1,0,0,3,0,3,0,25,0,0,13,0,3,3,0,16,0,28,4,0,0,0,12,0,7,0,17,19,13,0,20,0,0,7,0,0,0,9,1,19,0,0,1,0,0,0,0,1,78,14,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,25,1,0,0,6,0,8,0,0
4,0,1,0,0,7,0,0,24,1,0,0,0,0,0,0,1,0,0,9,0,7,0,0,0,0,0,0,14,0,1,2,0,1,1,1,9,0,0,0,0,0,16,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,1,10,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,70,6,0,0,0,0,0,0,23,19,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,0,4,2,0,0,24,0,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,8,4,0,0,0,0,0,0,0
1,2,1,1,6,1,0,0,31,5,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,1,1,2,0,0,4,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,5,0,0,0,0,3,0,1,7,0,0,0,0,7,0,2,0,16,0,0,0,0,1,0,2,0,0,0,6,0,0,2,0,0,4,1,4,0,0,0,0,0,0,0,0,7,34,3,1,2,3,3,0,0,0,0,1,1,0,0,6,1,0,0,1,1,0,0,0,0,0,0,0,0
0,0,14,1,0,5,0,3,26,3,11,6,0,3,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,10,0,3,1,2,0,49,10,2,11,0,0,13,0,0,30,0,8,0,3,0,0,0,1,1,0,26,6,0,0,25,2,0,1,0,0,0,2,2,0,2,0,0,0,0,0,1,0,5,0,0,0,4,0,1,0,1,0,3,0,0,11,0,12,8,2,6,10,4,20,0,5,0,5,0,1,37,1,14,0,40,26,0,0,0,5,0,3,0,0,0,0,17,0,0,6,2,0,1,0,0,3,78,2,1,4,1,0,0,0,0,4,14,3,0,0,0,5,0,0,0,2,0,0,0,0,0,1,1,0
5,8,25,5,3,9,0,2,42,8,3,0,0,0,0,0,3,0,7,0,0,0,0,2,0,1,8,9,7,2,0,0,16,4,20,1,39,0,3,7,5,15,17,0,0,16,0,1,2,0,1,4,0,1,3,0,7,1,0,0,28,2,0,10,0,0,2,3,0,0,13,0,0,3,0,5,8,0,0,0,0,0,40,0,0,0,0,4,0,0,0,17,0,4,13,2,3,4,0,43,0,28,0,14,0,0,33,9,0,0,27,25,15,11,14,0,1,18,10,0,1,4,3,3,0,0,3,15,7,0,0,0,75,1,0,5,6,0,0,0,3,0,8,0,0,0,17,0,0,0,2,1,0,0,0,0,0,10,0,0
0,0,7,9,0,6,0,6,72,3,5,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,7,0,0,0,0,2,7,0,0,30,0,1,7,7,8,17,0,2,23,0,0,1,0,0,5,0,0,0,0,5,0,0,0,16,1,0,0,0,0,0,5,0,0,1,0,0,18,0,0,5,1,1,0,3,2,0,0,1,0,0,4,0,0,0,7,0,0,5,0,0,0,0,2,0,0,22,3,0,0,0,0,10,0,0,0,0,0,5,0,0,0,19,0,0,0,0,0,0,4,19,1,3,0,0,4,15,0,0,3,0,0,0,0,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,5,0,0
0,2,0,9,0,4,0,0,24,4,31,0,3,5,0,0,0,0,0,1,0,7,11,0,0,4,4,0,4,0,3,0,0,7,0,5,0,1,0,0,0,2,13,0,0,0,0,0,0,0,0,1,0,0,1,5,0,2,0,3,9,1,0,6,0,0,0,7,0,2,0,0,0,0,2,21,5,0,0,0,12,1,5,0,9,0,3,0,0,0,0,12,0,0,3,0,0,2,3,10,0,1,8,2,1,0,0,0,19,0,5,9,13,0,2,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,1,32,0,0,3,0,3,0,0,0,0,7,6,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0
7,0,0,5,2,2,0,4,42,0,13,0,0,2,0,0,0,0,7,28,0,0,0,1,0,0,0,3,0,0,0,0,8,7,0,10,0,0,0,0,0,1,30,0,10,2,0,0,9,2,0,12,1,3,0,1,17,2,0,0,12,2,0,0,3,3,0,1,1,0,0,1,0,4,0,1,9,0,3,0,0,0,0,0,0,0,2,10,0,0,0,7,0,7,0,1,0,0,0,27,0,5,0,4,0,0,27,6,0,0,23,38,15,1,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,28,0,0,0,0,2,0,0,0
0,0,1,0,1,0,2,0,59,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,11,0,0,0,1,0,12,0,0,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,1,0,2,0,0,0,7,0,10,0,0,0,0,4,0,0,0,0,0,3,0,8,0,2,11,0,0,0,13,12,1,0,24,17,4,0,0,2,0,0,0,0,0,0,4,9,2,0,2,1,0,0,0,0,20,0,0,4,3,0,0,0,0,3,0,4,0,0,10,1,0,0,0,0,0,0,0,0,0,2,0,0
0,0,5,2,1,3,2,4,25,3,3,0,0,0,0,0,1,0,6,6,0,0,0,0,0,2,3,0,1,0,0,0,3,5,9,0,10,0,0,4,0,6,9,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,1,3,3,0,0,0,0,0,3,0,2,0,2,0,0,2,0,6,0,5,0,0,0,0,0,4,0,10,0,9,0,0,1,2,5,0,15,19,0,0,4,0,0,4,1,0,0,0,1,5,0,0,15,12,0,0,0,5,35,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,7,2,0,0,3,0,0,0,0
4,0,4,6,8,5,3,11,24,0,12,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3,0,2,0,0,0,22,0,2,0,0,2,0,10,28,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,2,9,4,11,0,4,0,2,0,0,0,0,13,0,0,0,5,2,3,0,1,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,4,0,0
0,0,0,11,0,5,0,0,21,0,2,0,0,0,0,0,3,0,7,2,0,3,3,0,0,0,0,1,2,5,0,0,1,0,0,0,0,0,4,0,0,7,4,0,0,6,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,2,0,2,0,0,0,18,0,8,0,0,0,0,2,3,0,0,0,11,0,0,0,0,1,1,0,11,0,0,2,20,10,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,1,0,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,3,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,2,0,0,1,0,14,0,1,0,8,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,27,1,0,0,4,0,0,0,0,0,0,0,11,10,5,0,0,0,0,2,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,7,0,0,0,0,0,1,0,0
1,2,4,4,0,2,0,11,14,0,10,0,1,1,0,0,0,0,0,0,0,3,0,0,0,5,0,0,8,2,2,0,5,10,0,0,0,0,3,3,0,11,13,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,27,1,0,0,0,0,2,0,0,0,0,1,0,0,0,13,2,4,0,0,0,0,15,2,3,0,0,7,7,5,1,2,15,0,5,0,8,1,0,1,1,0,0,16,23,0,0,6,0,0,1,0,0,0,6,9,39,0,2,2,8,0,0,0,9,16,7,1,0,0,2,0,0,0,0,6,0,0,0,5,0,0,0,0,7,0,1,0,0,0,0,0,0
0,0,2,0,0,4,0,0,14,0,10,0,8,0,0,0,2,0,2,3,0,0,2,3,0,1,0,0,3,0,0,6,0,8,0,0,4,0,0,0,0,3,12,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,25,0,3,0,0,0,14,0,0,0,2,0,1,2,0,0,0,14,0,0,7,1,1,1,2,6,0,0,0,1,0,0,0,0,2,0,0,6,0,3,0,0,0,0,4,0,3,12,3,2,0,4,6,0,0,0,0,0,0,0,0,16,0,7,1,0,0,0,0,8,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0
4,4,7,0,2,2,0,5,17,0,3,0,1,8,0,0,2,1,1,7,1,13,3,0,1,13,0,0,0,0,0,0,18,3,0,9,6,0,1,0,0,7,0,0,1,0,0,2,0,0,0,0,1,0,0,3,3,1,0,0,23,0,0,0,0,0,0,11,0,1,3,0,0,0,0,18,2,0,2,0,1,0,0,0,0,0,0,2,0,7,3,21,0,3,23,0,1,0,0,20,0,4,4,0,0,0,10,0,17,0,23,35,4,0,1,3,0,5,5,0,0,0,42,21,0,0,1,0,0,0,0,0,60,1,0,0,0,8,2,0,0,0,11,6,0,0,3,0,0,0,0,12,0,0,0,4,0,36,0,0
1,0,0,3,0,10,1,0,16,12,13,0,33,2,0,0,5,0,2,0,0,0,0,3,0,0,0,0,8,0,6,0,0,5,7,0,7,0,19,8,0,0,4,0,0,0,23,1,2,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,17,0,0,0,1,0,0,11,0,0,67,0,11,2,1,10,6,4,2,1,0,9,0,0,6,0,0,5,0,0,0,0,4,6,0,5,0,0,0,0,0,0,10,5,0,0,0,12,2,1,0,0,0,5,0,0,0,13,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
