,Unnamed: 0,Unnamed: 0.1,n_genes,percent_mito,n_counts,scale_SLC17A7,scale_MGP,scale_GAD1,scale_NOV,scale_RASGRF2,scale_RORB,scale_CUX2,scale_PLCXD2,scale_SULF2,scale_CTGF,scale_PCP4,scale_SEMA3E,scale_NPY,scale_SST,scale_PVALB,scale_VIP,scale_CALB2,scale_CCK,scale_RELN,scale_FOS,scale_EGR1,scale_PROK2,scale_EGR2,scale_BDNF,scale_GJA1,scale_CTSS,scale_MBP,scale_FLT1,leiden_pca,leiden_scvi,x,y,z
15805,15805,16155,28,0,203532,0.014078865,0.002062863,0.0020822139999999998,0.001455608,0.010198095,0.0031179759999999997,0.0027256790000000004,0.001519516,0.025182452,0.007518741999999999,0.004248781,0.006573102,0.018642476,0.0032641959999999996,0.007389916999999999,0.0017837929999999999,0.006206796,0.006595315,0.0020292179999999997,0.001908427,0.007460201,0.004604475,0.001863146,0.001015586,0.026116737999999997,0.06639303,0.5077941,0.25616869999999997,5,5,43.758,104.286,16.065
15806,15806,16156,28,0,154750,0.006791275,0.001715156,0.001673593,0.0013051410000000001,0.015685415,0.00382337,0.005353442,0.002822919,0.024201239,0.00836966,0.002916529,0.004811415,0.015020452,0.000421263,0.002364034,0.003461507,0.008159086,0.005129418,0.0017583260000000002,0.0017792910000000001,0.006565458000000001,0.002871843,0.0010412989999999999,0.000898582,0.030798923,0.058015287,0.53441733,0.24782875,5,5,44.07,111.306,16.38
15808,15808,16158,28,0,158084,0.009499736,0.001486017,0.002813318,0.002979158,0.007136948000000001,0.006022133000000001,0.005168961,0.002710512,0.023836378,0.01542837,0.005654651,0.037359300000000005,0.014693251000000001,0.000288577,0.001914125,0.002945234,0.003588567,0.018276426999999998,0.001745279,0.0076027740000000005,0.007303166999999999,0.0074974230000000005,0.006975653,0.0018065020000000002,0.019728854,0.061496187,0.46449843,0.2595441,5,5,44.693999999999996,113.1,16.695
15891,15891,16244,28,0,85863,0.11473809,0.005335352,0.007549653000000001,0.049583487,0.030834159,0.012296808000000001,0.06603229,0.023222688999999998,0.043730717,0.01861787,0.008775497,0.0065644169999999995,0.035756517,0.002675798,0.017316114,0.013396141,0.01864792,0.04442185,0.003853548,0.030317318,0.11704316,0.012873113,0.011144979,0.0033360290000000003,0.17541347,0.036061306,0.080097646,0.010364062,4,7,71.682,2.106,14.49
15898,15898,16251,28,0,56182,0.037118565,0.002634567,0.002770479,0.004402367,0.026371627999999998,0.012731572,0.012189068,0.01079183,0.039146446,0.035994224,0.012547632,0.010468226,0.026657577999999998,0.002466797,0.011256997,0.00765397,0.009191227,0.025278544,0.002543571,0.027889782999999998,0.02963661,0.014558508999999999,0.017877067,0.005816883,0.14521496,0.053412206,0.32733864,0.08604007,1,5,74.02199999999999,87.82799999999999,15.75
15958,15958,16311,28,0,107615,0.06551838,0.004897219,0.039973345,0.041763198,0.015739428,0.014714851999999999,0.032423746,0.018517582,0.033089213,0.035118602,0.014381215,0.017384881,0.03039943,0.015400248,0.056874655,0.00999397,0.007853668000000001,0.061422892,0.003778923,0.034538099999999995,0.05371269,0.020179505,0.019325601,0.004673885,0.10476112,0.04550261,0.15103939,0.047021642,7,7,92.352,102.804,15.75
15960,15960,16313,28,0,161758,0.045401327000000005,0.003163286,0.003428809,0.025926674,0.021317573,0.01771516,0.026431893999999997,0.007927356,0.040252995,0.1727624,0.006697801999999999,0.046525236,0.028215772000000004,0.002157433,0.010994816000000001,0.009592185,0.01055227,0.047063075,0.0047010279999999995,0.031429715,0.038970195,0.021286512,0.027783687999999997,0.006617847,0.18586344,0.05522123,0.035181105,0.06681917,8,7,92.976,17.784000000000002,14.805
15988,15988,16341,28,0,104939,0.014350867,0.004125118,0.004927025,0.012244487,0.020073783,0.010996516999999999,0.006735952,0.002513594,0.026601752000000003,0.28283447,0.00745419,0.020033851000000002,0.01078148,0.000450751,0.0028259640000000003,0.00139138,0.007949239,0.036250133,0.004746968,0.016175,0.016062872,0.019240726,0.009007679000000001,0.003246493,0.28659359999999995,0.059394993,0.013351568999999999,0.099639565,8,7,101.01,13.806,15.75
15990,15990,16343,28,0,85674,0.017803263,0.013561726000000001,0.053702902000000004,0.006350309,0.01917099,0.01038401,0.01971055,0.0046985559999999996,0.027805933999999997,0.110927485,0.0076419240000000005,0.007560758000000001,0.016754671999999998,0.005923615,0.037059523,0.001199459,0.008484793000000001,0.026190837999999998,0.004315755,0.008159722,0.016613018,0.011835119,0.0043801709999999995,0.00195717,0.17830554,0.057732325,0.08359131,0.23817858,8,7,101.79,15.288,14.49
15991,15991,16344,28,0,76156,0.026300628,0.00430186,0.008201985,0.005387961,0.021993177000000003,0.01776592,0.018636743,0.0062690459999999995,0.03820232,0.08609876,0.007226562,0.006963885,0.023329297000000002,0.00528033,0.022869423,0.003078482,0.010150265,0.039375894,0.0062260959999999995,0.014653059,0.023474013,0.01880045,0.010963035,0.003161176,0.1954119,0.0623294,0.11089899,0.20264938,8,7,101.79,15.522,14.49
15993,15993,16346,28,0,177681,0.035125095,0.007145566,0.043901794,0.005634851999999999,0.028605815,0.011621328,0.013607558999999998,0.00694621,0.03914774,0.0605309,0.013957678999999999,0.020272294,0.025789741,0.002084741,0.009381769,0.012835512,0.019336369,0.018620852,0.006845261,0.003996588,0.01567468,0.007200034,0.002232614,0.001606395,0.16738443,0.049230132,0.33160993,0.039674122,8,7,102.492,21.761999999999997,17.01
16008,16008,16361,28,0,86518,0.06098964,0.006639738,0.04454937,0.017136302,0.030082017000000003,0.017827667,0.031500705,0.010770419,0.04232904,0.034845255,0.008205856999999999,0.007959185,0.07322883599999999,0.011148687,0.039424967000000005,0.024988402000000003,0.019757728999999998,0.058248438,0.016198654,0.027458022999999998,0.050799567000000004,0.021094346,0.019256476,0.004900891,0.20136598,0.04358826,0.06516595,0.010539601000000001,13,7,109.27799999999999,39.702,16.065
