,Unnamed: 0,Unnamed: 0.1,n_genes,percent_mito,n_counts,scale_SLC17A7,scale_MGP,scale_GAD1,scale_NOV,scale_RASGRF2,scale_RORB,scale_CUX2,scale_PLCXD2,scale_SULF2,scale_CTGF,scale_PCP4,scale_SEMA3E,scale_NPY,scale_SST,scale_PVALB,scale_VIP,scale_CALB2,scale_CCK,scale_RELN,scale_FOS,scale_EGR1,scale_PROK2,scale_EGR2,scale_BDNF,scale_GJA1,scale_CTSS,scale_MBP,scale_FLT1,leiden_pca,leiden_scvi,x,y,z
54,54,64,28,0,149915,0.11867851,0.00544865,0.018584508,0.004562588,0.016258959,0.00813968,0.005102817,0.0057319580000000005,0.03171361,0.033005543,0.059431393,0.019406479,0.017328236,0.000639797,0.005257165,0.001086742,0.01020123,0.04821969,0.004249758,0.019435993999999998,0.052815825,0.017317776,0.011332633,0.002997535,0.09233132,0.05066043,0.31226325,0.027797922000000003,8,6,7.956,85.64399999999999,2.52
77,77,87,28,0,244911,0.060441136,0.006273889,0.06181816,0.029317508,0.018744487,0.01721317,0.027053187000000003,0.012836392,0.034983106,0.040610638,0.012665683,0.036038537,0.03808094,0.018320536000000002,0.056604235999999995,0.01650596,0.010465138,0.06109821,0.014654852,0.016513117,0.03465724,0.016262028,0.013027601000000001,0.0030256640000000004,0.14509289,0.050252218,0.12544505,0.021998417000000003,7,6,9.906,92.118,2.205
82,82,92,28,0,189796,0.10969281,0.0032213859999999997,0.00319606,0.021193822999999997,0.017041873,0.02350482,0.064664796,0.04338736,0.027842823,0.019430805,0.01563669,0.024707736,0.019614273999999998,0.012457923999999999,0.015428996,0.00853084,0.009737387,0.10917016,0.004595665,0.087838724,0.14513919,0.022603718999999998,0.031917315,0.012712648,0.035442334,0.033177488,0.06544939,0.01266301,2,2,10.14,113.49,2.205
85,85,95,28,0,303576,0.042811117999999995,0.003010883,0.014728224,0.004176061,0.010351797,0.009638886,0.011792913,0.011835508,0.028352197000000003,0.034598146,0.02134341,0.048239958,0.022839467999999998,0.008517420999999999,0.023419943,0.0036408129999999997,0.0056678380000000006,0.035558099999999995,0.0025275939999999998,0.010133768000000001,0.018995903,0.009257843,0.00655491,0.001768835,0.031755246,0.055293858,0.35478443,0.1684049,1,5,10.686,20.202,2.835
89,89,99,28,0,147458,0.119129755,0.003792652,0.011464627,0.021590923999999997,0.015365776999999999,0.016916303,0.019615478999999998,0.032955597999999996,0.02866053,0.021048922,0.036265217,0.016211508,0.025148962,0.01858855,0.026687097000000003,0.023274082999999997,0.010479538,0.10976525,0.025275477999999997,0.0640568,0.09680422,0.019419735,0.025366097999999997,0.008427204,0.035589047,0.039428674,0.1086854,0.019986589,2,2,11.232000000000001,103.506,2.205
99,99,109,28,0,374311,0.052008547,0.0061343909999999995,0.077634774,0.011800244,0.011067625,0.013624273000000001,0.018669672,0.018333899,0.023797814,0.021628644,0.01536807,0.012170628999999999,0.025117034,0.041398007,0.09730483599999999,0.014083942,0.006378204,0.06871605,0.018628871,0.06305123,0.044385377000000004,0.02008816,0.025015231000000002,0.010988115,0.03956877,0.04348261,0.14765306,0.051901937,7,5,11.856,21.84,3.465
101,101,111,28,0,240994,0.03482639,0.005082601,0.048311923,0.007561405,0.013277438999999999,0.01103273,0.017933339,0.009530931,0.02883017,0.036421668,0.011065665,0.011047505,0.02378671,0.00349014,0.03134445,0.012705773,0.007358303,0.035983037,0.003620006,0.014757407,0.021640697,0.012799079,0.010598231999999999,0.00281593,0.0566476,0.05373037,0.31509570000000003,0.15870479,8,5,12.168,77.61,2.835
110,110,120,28,0,191163,0.1505864,0.004559677,0.010087785,0.006729946,0.016788777,0.01759174,0.04097188,0.0451353,0.028137192000000002,0.016632577,0.035027052999999995,0.011274485,0.017740991,0.006788953,0.02751849,0.004298808,0.010335038000000001,0.10761224,0.012444071999999999,0.05608260599999999,0.124873444,0.01956803,0.022804152,0.005438455,0.02670986,0.038059004,0.114566065,0.021636977999999998,7,2,13.494000000000002,101.478,3.15
115,115,125,28,0,379690,0.019220488,0.001767784,0.003532794,0.018825509,0.010008134,0.014260398,0.00454378,0.00608773,0.03149887,0.03560128,0.009006976,0.04670765,0.026215296000000003,0.003760597,0.013452861000000002,0.005898628,0.004829438,0.037004717,0.0037274170000000002,0.013214031000000001,0.013126913,0.014256735,0.015512345,0.003489939,0.10863769,0.063101545,0.34783223,0.12487815,5,6,13.728,78.39,1.89
116,116,126,28,0,173048,0.044479242999999995,0.003818588,0.023819807999999998,0.00662839,0.013094708,0.012454512,0.01520015,0.010346292,0.03104564,0.055470437000000004,0.01813921,0.0371114,0.027107472,0.005219685999999999,0.025294532999999998,0.005301974,0.006950817,0.043500893,0.003511357,0.011574069,0.023519047,0.01381663,0.010419676,0.002356731,0.07172568,0.054157954,0.29751897,0.12641615,8,5,13.962,103.896,2.205
122,122,132,28,0,404226,0.08289344,0.003468058,0.004511106,0.009153942,0.017343622,0.018393716,0.04163303,0.019540336000000002,0.035902217,0.04801146,0.02322816,0.02569801,0.022422637999999998,0.0014004920000000001,0.009420216,0.005309539,0.00914474,0.06290558,0.008789947,0.019816628,0.050619762,0.013326475,0.011026012,0.002513095,0.06264908,0.052447535,0.25177598,0.08665521400000001,1,2,14.585999999999999,5.85,1.89
126,126,136,28,0,151893,0.06287403400000001,0.006817111,0.08576264,0.018956188,0.011942072,0.012456791000000002,0.011772303999999999,0.01335399,0.027312557999999997,0.029413009,0.02639542,0.029651094,0.029895827000000003,0.026594456000000002,0.09580256,0.017743975,0.006778875,0.0647505,0.00498549,0.023307825,0.031577386,0.017797176,0.014805503000000001,0.0037136240000000004,0.04668481,0.049329862,0.18452947,0.04499543,7,5,14.742,105.3,1.89
174,174,184,28,0,283095,0.052859474000000004,0.004601779,0.042696994,0.022130227000000002,0.015092296000000002,0.014381176,0.01798375,0.01633943,0.033220007999999995,0.041222285,0.013114194,0.024255392999999997,0.03457346,0.031039393,0.050015055,0.011423543000000001,0.007549278,0.051252245999999994,0.0036709629999999997,0.03735914,0.042068668,0.020328585,0.021847855,0.0066466730000000005,0.12137784,0.046586163,0.16530415,0.051059984,7,6,21.528000000000002,98.124,1.89
255,255,266,28,0,209222,0.09947569,0.004831696,0.040498837999999995,0.020113338,0.013716318,0.014220973999999999,0.030815735,0.03172938,0.028661216,0.026717484,0.037364297000000005,0.04806802,0.026563847,0.007478553000000001,0.04442115,0.021426572999999997,0.008338315,0.08290379,0.0057678669999999994,0.048568793,0.08288479,0.018889727,0.022085276,0.006462089,0.033897214,0.04145829,0.12502345,0.027617272000000002,7,2,33.384,6.162000000000001,1.89
268,268,280,28,0,574968,0.035194583,0.011054369,0.14690053,0.021440644,0.008672109,0.013405001000000001,0.031994637,0.01216885,0.01965653,0.022084523,0.009694306,0.029770788,0.019689275,0.048899867,0.16644421,0.031298764,0.005639986,0.067101106,0.026734605,0.036610015,0.030870616,0.019334776,0.025683194,0.006046409,0.018982918999999997,0.0394777,0.06817208,0.026977584,7,5,34.632,5.6160000000000005,2.52
274,274,286,28,0,265558,0.09061847599999999,0.0043295370000000005,0.014756783999999998,0.02383468,0.016194785,0.015063438,0.013405081999999999,0.015215976,0.03434529,0.03031587,0.03428253,0.027112365,0.03320406,0.07471116,0.027233675,0.012648423,0.009857533,0.06574838599999999,0.010751149,0.013340998,0.034718852,0.013701986999999999,0.0063303000000000005,0.002179953,0.084826246,0.05409788,0.20614848,0.03102607,1,6,35.802,115.83,2.52
277,277,289,28,0,371565,0.035066646,0.004826539,0.03613552,0.012433963000000001,0.012335336,0.010923233999999999,0.006876146,0.006322208,0.02799192,0.029256636000000003,0.013399571,0.018591095,0.03202968,0.121327356,0.028867435,0.00862814,0.006308871,0.03678737,0.004163862,0.017575385,0.022188535,0.023756118,0.017144358000000002,0.004165288,0.11448245,0.04927077,0.23289438,0.06625117,1,6,35.88,117.624,1.89
282,282,294,28,0,392969,0.009206685,0.006177565,0.046116125,0.018807719,0.005951325,0.009430105,0.00952211,0.0037761590000000003,0.020034786000000002,0.013878238000000001,0.004287197,0.013628912,0.015602467,0.006483221,0.035959672000000005,0.00476086,0.003152346,0.027979199,0.002139444,0.00903421,0.006127426,0.00974234,0.007336351999999999,0.0021183179999999997,0.024364477000000002,0.06112637,0.37760309999999997,0.2456533,5,5,37.284,88.53,2.205
288,288,300,28,0,602919,0.01947504,0.004933870999999999,0.040903512,0.016047036,0.006412678000000001,0.008836387,0.013793844,0.008011154,0.022210427999999997,0.022014098,0.011289272,0.03945862,0.017883066,0.006087294,0.03793455,0.006133194000000001,0.0032991920000000003,0.03141157,0.00217197,0.016108027,0.011454394,0.009932989,0.010196814,0.0028868440000000004,0.020072293999999997,0.054013837,0.33883828,0.21818979,5,5,37.518,101.01,1.89
324,324,337,28,0,270278,0.047364365,0.004040032,0.02292465,0.010299251,0.015965145,0.016545782,0.016307455,0.011846663,0.034892645,0.058096074000000004,0.015868464,0.030014262000000003,0.03152191,0.017835936,0.03505718,0.007240694000000001,0.008089374,0.04914544,0.019199908,0.017470509,0.028012987000000003,0.017016705,0.017510096,0.003542731,0.1195315,0.05511252,0.21349216,0.07605551,7,6,41.808,52.181999999999995,2.205
334,334,347,28,0,241925,0.06328655,0.007939847,0.05924012,0.017073054,0.009235372,0.00798972,0.009738631999999999,0.011664103,0.023377914,0.037584357,0.038555726,0.03794389,0.017234031,0.015634326,0.05340718,0.007504050999999999,0.005187133,0.04498901,0.002811182,0.023795247000000002,0.032243215,0.01174527,0.010631087,0.0030782979999999997,0.019935181,0.043880075,0.25144464,0.13285081,1,5,43.523999999999994,71.83800000000001,3.465
335,335,348,28,0,330357,0.06631072,0.002391735,0.003454565,0.023288924,0.013365343,0.015515799999999998,0.007312248,0.013606268000000001,0.03474599,0.033150315,0.028326359,0.024329557999999998,0.030546683999999998,0.022052653,0.0186754,0.012794527,0.006904779000000001,0.054649413,0.003409542,0.042887863,0.0448358,0.017422892,0.020702735,0.00833833,0.096282735,0.048671328,0.23884009999999997,0.06718738,1,6,43.836000000000006,68.796,2.835
354,354,368,28,0,397203,0.049569342,0.005569566999999999,0.069194034,0.016626142,0.010957061,0.015012493,0.015075597,0.015456426,0.026187087999999997,0.029989984,0.019007469,0.024561625,0.031279717,0.022817997000000003,0.10089628,0.033414256,0.006643094,0.07295228,0.017629668,0.043401767,0.036635425,0.021241462000000003,0.02646383,0.008825854000000001,0.05193895,0.04704477,0.13841969,0.043188144000000005,7,5,47.19,41.262,2.205
389,389,403,28,0,536145,0.07406376,0.0060383880000000004,0.05621285400000001,0.019667763,0.009937854,0.012194161,0.008230953000000001,0.013319852,0.024435379,0.036468368,0.039095312,0.03058137,0.02187345,0.014677176,0.06507732,0.015639848999999997,0.0060511440000000005,0.07610663,0.012276786000000001,0.034592617,0.039569177000000004,0.018341817,0.018823752,0.005287287,0.023139376,0.047033407,0.1895344,0.08172977,1,5,56.784,95.00399999999999,1.89
392,392,406,28,0,523053,0.050251972,0.007411494,0.10114256,0.009370762,0.011907659,0.013939545,0.014677128000000001,0.013337053,0.025890315,0.033961423,0.021563204,0.030757378999999998,0.029990917000000002,0.019844707,0.10294757,0.02523247,0.006815323000000001,0.06588663,0.012549576000000002,0.028866172000000002,0.030720165,0.020015944,0.021324934,0.005204577,0.05720011,0.047770567,0.1489866,0.042433277,7,5,58.032,85.176,1.89
396,396,410,28,0,294668,0.124009594,0.007956163,0.06719486,0.003960189,0.014434556999999999,0.011999108999999999,0.019234726,0.024077121,0.025338516000000002,0.023405392,0.057475965,0.02601562,0.018806344,0.011113316000000002,0.06562279,0.009070004,0.009672397,0.08298509,0.009624312,0.023735287,0.059821498,0.012387035,0.008459361,0.002613948,0.02419966,0.04390741,0.17523919,0.037640568,1,5,60.918,105.066,2.205
401,401,415,28,0,1077781,0.10808517,0.006402857,0.06254389,0.007773669,0.016519208,0.016740602,0.0851039,0.022641658999999998,0.026705066,0.022988292999999996,0.009811791,0.018401792,0.028660571,0.010879428,0.059739362000000004,0.017665643,0.010334191999999999,0.1159163,0.011131503999999999,0.046343304,0.11160556,0.019571701,0.029919785,0.00520817,0.02563991,0.03828242,0.047144238,0.018240028999999998,13,5,65.832,6.5520000000000005,3.15
405,405,419,28,0,5089288,0.071368985,0.011903208,0.10099687,0.0074126190000000005,0.027933344,0.017146803000000002,0.06810413,0.012332253,0.03464812,0.12207581,0.00973464,0.03224245,0.005865062,0.00018095400000000002,0.000752123,8.22e-05,0.015305495,0.07138284,0.011972459,0.024496082000000002,0.011572262,0.00334226,0.001104621,0.0008762539999999999,0.13208027,0.044909276,0.12641844,0.03376024,9,5,124.72200000000001,115.36200000000001,3.78
428,428,443,28,0,321860,0.029437397,0.003435182,0.022407886000000002,0.003702575,0.009397397,0.008677231,0.006447393,0.00584332,0.024502557,0.020756708000000002,0.012943049,0.014899592,0.020518798,0.0018989979999999998,0.017792638,0.006538832,0.005696488,0.036049492999999995,0.004953937,0.010277030999999999,0.013971974,0.010074300999999999,0.007957524,0.002104323,0.027392447,0.059855483,0.41081047,0.20165697,5,5,14.898,37.751999999999995,4.095
430,430,445,28,0,118501,0.024759173,0.003549599,0.019414585,0.00593067,0.015596503999999999,0.015527721000000001,0.013939911999999999,0.008359769,0.032137062,0.06282232,0.006906065,0.014663306999999999,0.025491644,0.009395083,0.02319219,0.005094181,0.00728054,0.038360775,0.004081251,0.037233412,0.023540106,0.020435978,0.023939041,0.009022499,0.16348435,0.053935103,0.19819745,0.13370974,8,6,16.458,99.52799999999999,3.465
432,432,447,28,0,230428,0.12417429999999999,0.003919955,0.00940357,0.022534907000000003,0.015498056999999999,0.022318209,0.056886457,0.03936785,0.02977025,0.024367666,0.022555586000000002,0.03138844,0.022671217,0.012785228000000001,0.022867681,0.008490441,0.009704635999999999,0.12413774400000001,0.013949362,0.045697697,0.109521255,0.021182537,0.02523441,0.005459792,0.028025156000000002,0.04018487,0.08655329,0.021349411000000002,2,2,17.16,117.70200000000001,2.205
469,469,484,28,0,474743,0.06123907,0.008205836,0.10232413,0.018609473,0.010070173,0.013586775,0.019777398999999998,0.017874743999999998,0.02278563,0.02553058,0.029163102000000003,0.0326129,0.022408374,0.024419906,0.11987124,0.02576353,0.005900125,0.08084346,0.007247771,0.040468063,0.04191076,0.020055063,0.020699728,0.006345457,0.024776092000000003,0.043085314000000006,0.119596615,0.03482872,7,5,34.788000000000004,8.346,2.52
492,492,507,28,0,696194,0.06430548400000001,0.0064260030000000004,0.07243468,0.01616033,0.010670414,0.013318598000000001,0.019078601,0.031511158,0.020889485,0.025322864,0.03548584,0.032221735,0.019446002,0.006005307,0.052903675,0.056630127,0.007071219,0.08444785,0.04700979,0.08390005,0.05589829,0.017031524,0.027602752999999997,0.014360908,0.021842012,0.039691705,0.09486343,0.023470176000000002,4,2,42.12,31.122,3.465
493,493,508,28,0,184401,0.053401005,0.004213055,0.027693316000000003,0.030649275,0.016136196000000002,0.017907556,0.033022597,0.010627671000000002,0.0367089,0.10086845,0.008953169,0.039689,0.033431254,0.012840947,0.036469214,0.013485458999999998,0.008614776999999999,0.062357385,0.013699743,0.01654644,0.03501458,0.01680867,0.018419385,0.00302217,0.06920327,0.05297978,0.10697703,0.12025969,7,2,42.51,3.2760000000000002,2.835
500,500,515,28,0,616255,0.10862920400000001,0.0032606859999999996,0.005190613,0.0110384,0.013313848,0.018099232,0.025103043999999998,0.039955300000000006,0.026704212999999997,0.021915037000000002,0.035677634,0.02024753,0.018992186,0.008198639,0.017831951000000002,0.007156514,0.008111853,0.08654699,0.004233916,0.097818084,0.11045758,0.018842375,0.026845177999999997,0.014669515,0.023855504,0.03702501,0.13863045,0.05164952,2,2,44.772,34.554,5.04
503,503,518,28,0,197404,0.08402739999999999,0.006528604,0.057726400000000004,0.024538453999999998,0.010834363999999999,0.009600295,0.0059538740000000005,0.008816153,0.02448616,0.031169156,0.043471772,0.020128362,0.02187677,0.015424268,0.0697979,0.016264651,0.006773213,0.06667133,0.003767064,0.037139766,0.049935464000000006,0.018801998,0.018507082,0.005538124,0.02518474,0.04355306,0.19600092,0.077482656,1,5,46.02,5.226,2.205
506,506,521,28,0,265373,0.11269255,0.0035870459999999996,0.006573423,0.023373509,0.014223372,0.010650514,0.002678572,0.006550086,0.03202675,0.03300168,0.05953915,0.03252791,0.027058557,0.011127813,0.021105157000000003,0.0044889629999999995,0.008069568000000001,0.065115936,0.0035330490000000003,0.036587015,0.06881058,0.020389194,0.020419836,0.005596271,0.08355419,0.047716282,0.20485938,0.03414363,1,6,48.828,78.0,2.835
516,516,531,28,0,358915,0.07413329,0.00471045,0.04183679,0.017771019,0.01318676,0.016043067,0.019904293,0.02159603,0.029538933,0.027780801,0.02195346,0.019687548,0.029234542999999998,0.025572627999999997,0.05749009,0.022529904,0.007902161999999999,0.08270759,0.006112488,0.04794271,0.058977474,0.021602773999999998,0.023562726000000003,0.007827556,0.0496582,0.04530914,0.15792291,0.04750468,7,5,56.706,85.87799999999999,1.89
520,520,535,28,0,873389,0.08143334,0.005936306,0.04973904,0.017426347,0.010133083000000001,0.011898445,0.005073697,0.014172858,0.024051397999999998,0.031318776,0.0565769,0.03772934,0.02142572,0.021926553999999997,0.07361567,0.02967627,0.006818705,0.08346951,0.005571713000000001,0.05919715,0.056190353,0.018986015,0.020626822,0.009347362,0.019498637,0.041632302,0.13699211,0.049535535,7,5,59.748000000000005,94.458,4.095
533,533,548,28,0,306021,0.08344813,0.0036950729999999997,0.021174308,0.021879062,0.013544967,0.016381802,0.03047457,0.025175872999999998,0.032854900000000006,0.033505727,0.023215706000000003,0.030901391,0.028924602999999997,0.016801268,0.035923652,0.01289048,0.0077768740000000005,0.07152339,0.0039422070000000005,0.034082,0.064615615,0.018613236000000002,0.020300198000000002,0.005046384,0.042665992,0.045609694000000006,0.18186939,0.07316349400000001,7,2,69.264,113.958,2.52
537,537,552,28,0,238816,0.09464081,0.0028324820000000003,0.00288637,0.010736123,0.01753046,0.018758286000000002,0.039039686000000004,0.031974163,0.032380886,0.03091746,0.024033284,0.022416215,0.023488203,0.0022380810000000003,0.014856728,0.005826275,0.008076758,0.06838445,0.003769857,0.047714137000000004,0.088057384,0.017239686,0.022274812999999997,0.006592799999999999,0.039028395,0.043225262,0.20275006,0.0783309,1,2,79.872,72.618,3.15
551,551,568,28,0,163528,0.06394786,0.008119498000000001,0.09616192,0.013712557,0.017795388,0.015751798,0.0481584,0.018293056999999998,0.030486878,0.052702945,0.011683768,0.030675393,0.027080292000000002,0.002106411,0.026309466,0.009846397,0.009835851999999999,0.07008324,0.03192489,0.033421203,0.05339334,0.016235342,0.021014658999999998,0.004142827,0.087819874,0.046322323,0.11524527,0.037729162999999996,2,6,8.033999999999999,118.63799999999999,3.15
553,553,570,28,0,783141,0.005653703,0.005317229000000001,0.027168646,0.015074994,0.005407466999999999,0.006820184,0.006539911,0.0027831559999999997,0.01852724,0.010627969,0.00267012,0.019066542,0.012384795,0.002609822,0.018220063,0.0048347220000000005,0.002986875,0.01775169,0.0016452160000000001,0.003643752,0.004669187,0.0053899690000000005,0.0029294190000000004,0.001174529,0.021013137,0.06365605,0.43441764,0.277016,5,5,9.516,58.89,3.465
554,554,571,28,0,197741,0.03368756,0.006024246,0.064519495,0.01021272,0.014178969,0.014554673999999998,0.016977685,0.008872161,0.03127937,0.06435954,0.011002363000000001,0.036670476,0.030886927999999998,0.016279679,0.056483738,0.007700156,0.006911525,0.044804104000000004,0.005430473000000001,0.016482951000000003,0.022610042,0.018389482,0.017114049,0.00352346,0.09573177,0.052525662,0.20092377,0.0918629,7,5,10.062000000000001,84.006,2.835
564,564,581,28,0,239311,0.081686385,0.003308449,0.009294717,0.015931083000000002,0.014861866999999999,0.019738225,0.018436356,0.024891347,0.032548465,0.031753786,0.026027236000000002,0.03662069,0.028903653999999997,0.025475603,0.021244058,0.005155168,0.00735892,0.08387755599999999,0.013367941999999999,0.05383708,0.06304783,0.02249289,0.023309472999999997,0.008225279,0.13188487,0.046368297,0.12660299,0.02374977,8,2,18.72,98.82600000000001,2.52
567,567,584,28,0,341129,0.05142706,0.009717515,0.13528356,0.013521957,0.011156857,0.01318955,0.03889788,0.016076485,0.020981245,0.015444268999999998,0.008826706,0.0078050490000000005,0.023025298,0.04783044400000001,0.14314045,0.023718553,0.007000308,0.07234301,0.009011138,0.05818777,0.056525967999999996,0.02128285,0.025435608,0.008702890999999999,0.024386533,0.036261443,0.07371253,0.027107026,7,5,19.968,92.976,3.15
572,572,589,28,0,186436,0.05056914,0.0033808090000000002,0.0075066709999999995,0.01104354,0.017397001000000002,0.014031482,0.011786152,0.010800768,0.037091263,0.05829482,0.017552834,0.020084176000000002,0.029253796000000002,0.030360573999999998,0.021849357000000003,0.007500173000000001,0.008419507,0.038116302000000005,0.003246945,0.01881042,0.032787956,0.018248525,0.015224686000000001,0.004057792,0.18627574,0.05155617,0.21599936,0.05875401,10,6,23.088,111.15,2.835
573,573,590,28,0,313640,0.0050464229999999995,0.003676874,0.016163176,0.00918561,0.006243221,0.005994770999999999,0.006303736999999999,0.003203488,0.01977531,0.012503256,0.002485158,0.021933217,0.014806116999999999,0.011587159,0.02175092,0.001908635,0.0029867279999999997,0.013907899,0.001518099,0.0034472179999999997,0.005398025,0.005827158000000001,0.0031665879999999997,0.001199417,0.03694452,0.06719898,0.42570144,0.27013683,5,5,23.322,82.29,8.19
584,584,601,28,0,239088,0.07548991,0.006341612,0.05859351,0.0284671,0.013860134,0.015265666,0.06352712,0.016995098,0.028893366,0.029695048999999998,0.010322043000000001,0.016533693000000002,0.023105701,0.04793058,0.05705896,0.007374672,0.007946243,0.06526554400000001,0.020305034,0.02237854,0.049390607,0.012465345,0.011913021999999999,0.00257989,0.029720787000000002,0.044472076,0.12674627,0.10736243,7,5,28.314,3.6660000000000004,3.465
597,597,614,28,0,495332,0.041918818,0.007802303000000001,0.11145662,0.015253471999999999,0.009867,0.011526757,0.020406313,0.010102945,0.023296152999999997,0.018620623,0.011150512,0.008959631,0.022533689,0.036698543,0.12690276,0.033440992,0.006438156,0.04884135,0.007270249,0.026134302999999998,0.026658978,0.016100753,0.016980577,0.004263309,0.025995668,0.04099521,0.17564878,0.09473558,7,5,35.724000000000004,6.7860000000000005,2.205
599,599,616,28,0,437269,0.102787256,0.006957946,0.06558331,0.025173899,0.012137257,0.011258597,0.006944677,0.01494207,0.024397224,0.024756815,0.055429757,0.030294642000000004,0.022586662,0.010339795,0.072549716,0.011315148,0.007621368000000001,0.08952479,0.022642601000000002,0.039937224,0.060152195,0.019793665,0.021678577999999997,0.005397631999999999,0.028133407000000003,0.044414792,0.13601258,0.027236363,7,5,35.958,32.604,3.15
611,611,628,28,0,436447,0.09961702,0.0045287090000000006,0.034090854,0.010598475,0.014120507,0.019162815,0.048089507999999996,0.033676352,0.026177957999999998,0.021520677999999998,0.020954516,0.034180924,0.024005283,0.011805777,0.043005705,0.008544676,0.008324517,0.111845456,0.012388827,0.08177761,0.108721316,0.021938596,0.030659735,0.011626473,0.035145648,0.036385994,0.0717427,0.015363405,1,2,42.666000000000004,39.702,3.465
634,634,652,28,0,880916,0.07393094,0.008710782,0.09134881,0.003752653,0.028524732,0.013654234,0.054876518,0.01212465,0.03702647,0.0353227,0.007044791999999999,0.00732218,0.060496497999999996,0.030120473,0.05226373,0.018591402,0.02281137,0.051091343,0.01511045,0.020273821,0.0577128,0.014947926,0.012233083,0.002912305,0.12455205,0.044218637000000005,0.07502593,0.023998702,13,6,54.132,62.478,2.835
639,639,657,28,0,243702,0.06672686,0.0026250229999999998,0.006108444,0.0322277,0.011993301999999999,0.01851945,0.023655001000000002,0.020459814,0.032505956,0.03352368,0.017388053,0.020892207,0.02623336,0.007102241,0.022514533,0.012420596,0.007296971,0.06999422,0.009417141,0.037629426,0.049289285999999995,0.017616483999999998,0.022072267000000003,0.006496376,0.03989330000000001,0.047454122,0.21669090000000002,0.12125331,1,2,55.38,49.842,2.52
643,643,661,28,0,753056,0.051951535,0.007647828000000001,0.10283519,0.021179942,0.009778292,0.013126091999999999,0.018116225,0.017101292,0.021550173,0.01891273,0.018770058,0.014033024,0.023297105,0.03525474,0.13572049,0.04456588,0.006831284,0.07723917,0.012913512,0.052763212000000004,0.04234123,0.020312726,0.02294283,0.009075964,0.02223094,0.038863044,0.10408716,0.036558352,7,5,56.55,87.126,2.835
647,647,665,28,0,874376,0.048145387000000005,0.014304318,0.15009761,0.020558652,0.008328908000000001,0.009908699,0.008647739,0.0073054209999999994,0.01934784,0.022807512000000002,0.028229123,0.026109645,0.017316981999999998,0.029796327,0.14817242,0.023755196,0.005004837,0.06524213,0.007285916,0.025687387000000002,0.027671982,0.019224128,0.016924058999999998,0.004435706,0.02474441,0.042181015,0.14059618,0.03817048,7,5,57.876000000000005,94.302,2.835
651,651,670,28,0,614414,0.12296847,0.005915929,0.043891627,0.010763841000000001,0.012629576000000002,0.011217376999999999,0.003987729000000001,0.013891444,0.02409725,0.02381675,0.06979529599999999,0.025583874,0.020545136000000002,0.009719949,0.051315627999999995,0.009110228,0.008147345,0.09636057,0.01657063,0.057364345,0.08186016,0.019055793,0.021865824,0.007580916,0.026857704,0.041706778,0.13659498,0.026784847,1,5,59.04600000000001,82.368,4.095
657,657,676,28,0,368946,0.12269177,0.003578052,0.004082444,0.012491505,0.018968099999999998,0.018814515,0.08786769,0.033562135,0.02896764,0.020356996000000002,0.009054785,0.021294324,0.019208465,0.002450102,0.014379105,0.007637646999999999,0.010535063,0.09549951599999999,0.003079837,0.08693148,0.16479383,0.020911533,0.03579297,0.011723233000000001,0.039884962,0.034458752999999995,0.05440244,0.016581099999999998,2,2,62.79,21.06,2.205
670,670,689,28,0,238287,0.10871754,0.003884355,0.007032963000000001,0.031255618,0.018788923,0.01287742,0.02722324,0.022390185,0.0386442,0.034165826,0.037242986,0.026004377999999998,0.027417063999999998,0.004336853,0.022284329,0.01976526,0.011816135,0.051101517,0.0032998000000000003,0.016701037,0.054677557,0.010463445,0.006761431,0.002248109,0.09117654,0.048014734,0.22273095,0.038977608,1,6,71.604,74.334,2.835
698,698,718,28,0,198292,0.062309057,0.004439745,0.030125972,0.024726074,0.014272152,0.014768598999999999,0.018653737,0.01507959,0.029907557999999997,0.05842769,0.022165876,0.027917762999999998,0.024999822999999997,0.0016834789999999999,0.011809013,0.004341801,0.007956902,0.062978856,0.016341157,0.02597816,0.036504533,0.017442021999999998,0.016049813,0.0036630440000000003,0.08894433,0.05195882,0.24458966,0.061964773,8,6,8.424,89.46600000000001,2.205
703,703,723,28,0,250501,0.049158804,0.010755973,0.14411716,0.008245607,0.013057338,0.013523822,0.038419753,0.01300966,0.025122522999999997,0.026349657999999998,0.010394051999999999,0.041881032,0.029316604,0.021961572000000002,0.13579014,0.022347359,0.0076969790000000005,0.063888155,0.006498185,0.024504052000000002,0.0401111,0.016622115,0.01559145,0.0036349840000000004,0.05147794,0.04150959,0.09909883,0.025915543,7,5,11.934000000000001,82.914,3.465
713,713,733,28,0,195324,0.054691425999999994,0.00317134,0.009868066,0.021733957999999998,0.012319693999999999,0.010101009000000001,0.002319886,0.00404356,0.032932438,0.033258397,0.02341534,0.036479107999999996,0.032747738,0.022415575,0.026058087,0.007502944,0.006622111,0.042382736,0.004256511,0.015427146999999999,0.030191377000000002,0.022825857999999997,0.021820467000000003,0.0044745390000000005,0.13953468,0.05413242,0.26678586,0.058487754,10,6,15.834000000000001,92.898,3.15
